1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,2,2,2,2,2,2,2,2,2,2,1
1,1,2,2,2,2,3,2,3,3,2,2,1
1,1,2,2,2,2,2,2,2,2,2,2,1
1,1,2,2,2,2,2,2,3,3,3,2,1
1,1,2,2,2,2,3,2,3,3,3,2,1
1,1,2,2,2,2,2,2,3,3,3,2,1
1,1,2,2,2,2,2,3,3,3,3,2,1
1,1,2,2,2,3,4,4,2,2,4,3,1
1,1,2,2,3,2,3,5,4,4,5,4,1
1,1,2,2,3,2,3,5,4,4,3,2,1
1,1,2,2,3,2,3,5,4,4,5,4,1
1,1,2,2,3,2,3,2,3,3,3,2,1
1,1,2,2,3,2,3,5,4,4,5,4,1
1,1,2,2,3,2,3,5,4,4,5,4,1
1,1,2,2,3,2,3,5,4,4,5,4,1
1,1,2,2,3,2,3,5,4,4,5,4,1
1,1,1,1,1,1,1,1,5,1,1,1,1
1,1,1,1,1,3,4,4,2,2,4,3,1
1,1,2,2,2,2,3,2,3,3,3,2,1
1,1,2,2,3,2,3,5,4,4,5,4,1
1,1,1,1,1,1,1,1,5,1,1,1,1
1,1,2,2,3,2,3,5,4,4,5,4,1
1,1,2,2,3,2,3,5,4,4,5,4,1
1,1,2,2,2,2,2,2,2,2,6,5,1
1,1,2,2,3,2,3,5,4,4,5,4,1
1,1,2,2,2,2,2,2,2,2,6,5,1
1,1,2,2,3,2,3,5,4,4,5,4,1
1,1,2,2,3,2,3,5,4,4,5,4,1
1,1,2,2,3,2,3,5,4,4,5,4,1
1,1,2,2,3,2,3,5,4,4,5,4,1
1,1,2,2,3,2,3,5,4,4,5,4,1
1,1,2,2,3,2,3,5,4,4,5,4,1
1,1,2,2,3,2,3,5,4,4,5,4,1
1,1,2,2,3,2,3,5,4,4,5,4,1
1,1,2,2,2,2,4,4,2,2,6,5,1
1,1,1,1,4,3,4,4,2,2,4,3,1
1,1,2,2,3,2,3,5,4,4,5,4,1
1,1,1,1,1,1,1,1,5,1,1,1,1
1,1,1,1,1,1,1,1,5,1,1,1,1
1,1,2,2,3,2,3,5,4,4,5,4,1
1,1,2,2,3,2,3,5,4,4,5,4,1
1,1,2,2,2,2,3,5,6,4,6,5,1
1,1,1,1,1,1,1,1,5,1,1,1,1
1,1,2,2,3,2,3,5,4,4,5,4,1
1,1,1,1,4,3,4,4,2,2,4,3,1
1,1,2,2,3,2,3,5,6,5,7,6,1
1,1,1,1,1,1,1,1,5,1,1,1,1
1,1,1,1,1,1,1,1,5,1,1,1,1
