1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,2,1,1,1,1
2,1,1,1,1,1,2,2,2,2,1
2,1,1,2,2,2,3,2,2,2,1
2,1,1,2,2,2,3,2,2,2,1
2,2,2,2,2,2,3,3,3,3,2
2,1,1,2,2,1,2,2,2,2,1
2,1,1,2,2,2,3,2,2,2,1
2,2,2,2,2,2,3,3,3,3,2
2,1,1,2,2,2,3,3,3,3,1
2,2,2,2,2,2,3,3,3,3,2
2,2,2,2,2,2,3,3,3,3,2
2,2,2,3,3,3,4,3,4,4,2
2,2,2,3,3,3,4,3,4,4,2
3,2,2,3,3,3,4,4,5,5,2
3,2,2,3,3,3,4,4,5,5,2
2,2,2,3,3,3,4,5,4,4,2
2,2,2,3,3,3,4,4,5,5,2
2,2,2,2,2,2,3,3,4,4,2
3,2,2,3,3,3,4,4,5,5,2
2,2,2,3,3,3,4,4,4,4,2
3,2,2,3,3,3,4,4,5,5,2
3,2,2,3,3,3,4,4,5,5,2
3,2,2,3,3,3,4,4,5,5,2
3,2,2,3,3,3,4,4,5,5,2
3,2,2,3,3,3,4,4,5,5,2
3,3,2,4,4,4,5,6,6,6,2
3,3,3,4,4,5,6,7,7,7,2
3,3,3,4,4,5,6,6,7,7,2
3,3,3,4,4,5,6,7,7,7,2
3,3,3,4,4,5,6,7,7,7,2
3,3,3,4,4,5,6,7,7,7,2
3,3,3,4,4,5,6,7,7,7,2
1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1
2,2,2,2,2,2,3,3,3,3,2
3,3,2,3,3,4,5,6,6,6,2
3,3,3,4,4,5,6,7,7,7,2
1,4,4,5,5,6,7,8,8,8,1
1,4,4,5,5,7,8,9,9,9,1
1,4,4,5,5,7,8,9,9,9,1
1,4,4,5,5,7,8,9,9,9,1
1,4,4,5,6,8,8,9,9,10,1
1,4,4,5,5,6,7,8,8,8,1
1,4,4,5,6,8,8,9,9,10,1
1,4,4,5,6,8,8,9,9,10,1
1,4,4,5,6,8,9,10,10,10,1
1,4,4,5,6,8,9,10,10,10,1
1,4,4,5,6,8,9,10,10,11,1
1,4,4,5,6,8,9,10,10,10,1
1,4,4,5,6,8,9,10,10,11,1
1,4,4,5,6,8,9,10,10,11,1
1,4,4,5,6,8,9,10,10,11,1
1,4,5,6,6,8,9,10,10,11,1
1,4,4,5,6,8,9,10,10,11,1
1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1
2,1,1,2,2,1,2,2,2,2,1
1,4,4,5,5,6,7,8,8,12,1
1,4,4,5,5,6,8,8,9,9,1
1,4,4,5,5,7,8,9,9,9,1
1,4,4,5,6,8,8,9,9,10,1
1,4,4,5,6,8,9,10,10,10,1
1,4,4,5,6,8,9,10,10,10,1
1,4,4,5,6,8,9,10,10,11,1
1,4,4,5,6,8,9,10,10,10,1
1,4,5,6,6,8,9,10,10,11,1
1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1
1,4,4,5,5,6,7,8,8,8,1
1,4,4,5,5,6,7,8,8,8,1
1,4,4,5,5,6,7,8,8,8,1
1,4,4,5,5,6,7,8,8,8,1
1,4,4,5,5,6,7,8,8,8,1
1,4,4,5,5,6,7,8,8,8,1
1,4,4,5,5,6,7,8,8,8,1
1,4,4,5,5,6,7,8,8,8,1
1,4,4,5,5,6,7,8,8,8,1
1,4,4,5,5,6,7,8,8,8,1
1,4,4,5,5,6,7,8,8,8,1
1,4,4,5,5,6,7,8,8,8,1
1,4,4,5,5,6,7,8,8,8,1
1,4,4,5,5,6,7,8,8,8,1
1,4,5,6,6,8,9,10,10,11,1
1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1
2,1,1,2,2,2,3,2,2,2,1
1,1,1,1,1,1,2,1,1,1,1
2,1,1,2,2,2,3,2,2,2,1
2,2,2,2,2,2,3,3,3,3,2
2,2,2,2,2,2,3,3,3,3,2
2,2,2,2,2,2,3,3,3,3,2
2,2,2,2,2,2,3,3,4,4,2
3,2,2,3,3,4,5,4,5,6,2
3,3,3,4,4,5,6,7,7,7,2
3,3,3,4,4,5,6,7,7,7,2
3,3,3,7,7,9,10,11,11,13,2
3,3,3,7,7,9,10,11,11,13,2
3,3,3,7,7,9,10,11,11,13,2
1,4,4,5,5,6,7,8,8,8,1
1,4,4,5,5,6,7,8,8,8,1
1,4,4,5,5,6,7,8,8,8,1
1,4,4,5,5,6,7,8,8,12,1
1,4,4,5,5,7,8,9,9,9,1
1,4,4,5,6,7,8,9,9,9,1
1,4,4,5,5,7,8,9,9,9,1
1,4,4,5,5,7,8,9,9,9,1
1,4,4,5,5,7,8,9,9,9,1
1,4,4,5,5,7,8,9,9,9,1
1,4,4,5,6,8,8,9,9,10,1
1,4,4,5,6,8,8,9,9,10,1
1,4,4,5,6,8,9,9,9,10,1
1,4,4,5,6,8,9,9,9,10,1
1,4,4,5,6,8,8,9,9,10,1
1,4,4,5,6,8,8,9,9,10,1
1,4,4,5,6,8,9,9,9,10,1
1,4,4,5,6,8,9,9,9,10,1
1,4,4,5,6,8,8,9,9,10,1
1,4,4,5,6,8,9,9,9,10,1
1,4,4,5,6,8,9,10,10,10,1
1,4,4,5,6,8,9,10,10,10,1
1,4,4,5,6,8,9,10,10,10,1
1,4,4,5,6,8,9,10,10,11,1
1,1,5,1,1,10,1,10,12,11,1
1,4,4,5,6,8,9,10,10,10,1
1,4,4,5,6,8,9,10,10,11,1
1,4,4,5,6,8,9,10,10,11,1
1,4,5,6,6,8,9,10,10,11,1
1,1,5,1,1,10,1,10,12,11,1
1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1
2,2,2,2,2,2,3,3,3,3,2
2,2,2,2,2,2,3,3,4,3,2
3,3,2,4,4,4,5,6,6,6,2
3,2,2,3,3,3,4,4,5,5,2
3,2,2,3,3,3,4,4,5,5,2
3,2,2,3,3,3,4,4,5,5,2
3,2,2,3,3,3,4,4,5,5,2
3,3,3,4,4,5,6,6,13,14,2
2,2,2,3,3,3,4,4,5,5,2
3,3,2,3,3,4,5,6,6,6,2
3,3,2,4,4,4,5,6,6,6,2
3,3,3,4,4,5,6,6,13,14,2
3,3,3,4,4,5,6,7,7,7,2
3,3,2,3,3,4,5,6,6,6,2
3,3,3,4,4,5,6,7,7,7,2
3,3,3,4,4,5,6,7,7,7,2
3,3,3,4,4,5,6,7,7,7,2
3,3,3,4,4,5,6,7,7,7,2
3,3,3,4,4,5,6,7,7,7,2
